LIGHT_CODE,COUNTY_NO,MUNI_CODE,JUNCTION_CODE,COLLISION_TYPE_CODE,SURF_COND_CODE,LANE_CODE,RD_COND_CODE,RD_DIV_CODE,FIX_OBJ_CODE,REPORT_NO,WEATHER_CODE,ACC_DATE,ACC_TIME,LOC_CODE,SIGNAL_FLAG,C_M_ZONE_FLAG,AGENCY_CODE,AREA_CODE,HARM_EVENT_CODE1,HARM_EVENT_CODE2,RTE_NO,ROUTE_TYPE_CODE,RTE_SUFFIX,LOG_MILE,LOGMILE_DIR_FLAG,MAINROAD_NAME,DISTANCE,FEET_MILES_FLAG,DISTANCE_DIR_FLAG,REFERENCE_NO,REFERENCE_TYPE_CODE,REFERENCE_SUFFIX,REFERENCE_ROAD_NAME,LATITUDE,LONGITUDE
03,23,,01,17,02,,01,01,11,ZW0154000D,06.01,02-03-2015,19:50:00,,N,N,WORCESTER,UNK,10,10,1,CO,,0,W,ST LUKES RD,0,M,W,12,MD,,SNOW HILL RD,38.26601729,-75.52113533
03,23,,01,17,06.03,,00,01,06,ZW0154000F,08.04,02-21-2015,21:37:00,,N,N,WORCESTER,UNK,10,10,147,CO,,2.02,N,SOUTH POINT RD,0,M,N,414,CO,,SOUTH HILLS DR,38.23929246,-75.17721176
01,23,,00,17,04,1,01,01,11,ZW01660006,12.04,01-27-2015,07:52:00,,N,N,WORCESTER,UNK,16,09,10,CO,,3.8,E,OLD FURNACE RD,30,F,E,11,CO,,FOREST RD,38.20304829,-75.48645973
99,23,,00,03,06.03,1,01,01,00,ZW01660007,12.04,02-15-2015,07:58:00,,N,N,WORCESTER,UNK,16,02,371,CO,,0,W,THOROUGHFARE FARMS RD,50,F,W,330,CO,,CENTER DR,38.346508,-75.104433
01,23,,02,17,03,1,01,01,23.03,ZW01660008,10.04,02-19-2015,10:10:00,,N,N,WORCESTER,UNK,16,09,12,MD,,16.8,N,SNOW HILL RD,0,F,N,10,CO,,OLD FURNACE RD,38.210689,-75.45083
05.02,23,,01,17,04,1,01,01,08,ZW01660009,07.01,02-23-2015,06:50:00,,N,N,WORCESTER,UNK,16,09,298,CO,,5.35,N,MEADOW BRIDGE RD,0,M,N,6,CO,,MCGRATH RD,38.273854,-75.591721
04,23,,01,17,03,1,00,01,06,ZW01690008,08.04,02-14-2015,21:38:00,,N,N,WORCESTER,UNK,16,00,366,MD,,0.83,E,STOCKTON RD,0,M,E,310,CO,,BUCK HARBOR RD,38.072066,-75.486946
04,04,,01,88,02,1,01,04,05,ZD3338000H,06.01,03-11-2015,20:09:00,,N,N,CALVERT,UNK,09,01,2,MD,,2.484,N,SOLOMONS ISLAND RD,1,M,N,765,MD,,SOUTHERN CONNECTOR BLVD,38.36311,-76.452371
06.02,06,,01,17,02,1,01,01,10,ZF04830006,06.01,02-25-2015,17:35:00,,N,N,CARROLL,UNK,09,16,,CO,,2.77,N,HARNEY RD,0,M,N,,CO,,PINEY CREEK RD,39.69591091,-77.19565988
01,21,,88,09,02,1,01,04,00,ZU42510007,07.01,03-25-2015,12:42:00,,N,Y,WASHINGTON,UNK,01,00,40,US,,37.6,E,DUAL HWY,50,F,E,391,CO,,CORNELL AVE,39.6281702,-77.69942969
01,21,,02,11,02,1,01,01,08,ZU4564000F,06.01,01-05-2015,13:16:00,,Y,N,WASHINGTON,UNK,01,09,90,MU,,1.32,S,EDGEWOOD DR,0,F,S,70,MU,,CHESTNUT ST,39.61187168,-77.70228755
01,21,,02,11,03,1,01,01,05,ZU4564000G,10.04,01-06-2015,09:29:00,,Y,N,WASHINGTON,UNK,01,09,62,MD,,1.69,N,LITTLE ANTIETAM RD,0,F,N,773,CO,,OLD FORGE RD,39.65985952,-77.6319257
01,21,,01,17,02,1,01,01,11,ZU4564000H,07.01,02-26-2015,13:47:00,,N,N,WASHINGTON,UNK,09,00,574,CO,,1.63,S,TAYLORS LANDING RD,1,M,S,567,CO,,TOMMY TOWN RD,39.50312643,-77.783554
01,21,,02,11,02,,01,01,00,ZU4564000J,06.01,03-26-2015,15:30:00,,Y,N,WASHINGTON,UNK,01,00,1177,CO,,0,S,INSURANCE WAY,0,F,S,144,MD,,WASHINGTON ST,39.64894603,-77.75912923
04,21,,01,17,02,1,01,01,00,ZU45670001,06.01,03-09-2015,21:00:00,,N,N,WASHINGTON,UNK,08,00,599,CO,,3.41,S,CHESTNUT GROVE RD,0,M,S,,UU,,HAWKS HILL LA,39.39744411,-77.70170689
99,21,,01,99,99,,01,00,00,ZU45670002,00,03-21-2015,00:00:00,03040,N,N,WASHINGTON,UNK,01,00,190,MU,,0.155,N,GREEN FERN CIR,20,F,N,193,MU,,GREEN FERN LA,39.52277992,-77.6592207
04,21,,01,17,02,1,01,01,00,ZU51400003,00,03-04-2015,00:25:00,25080,N,N,WASHINGTON,UNK,08,00,757,CO,,0.39,S,BARNHART RD,400,F,S,344,OP,,FROSTY PINES,39.69451892,-77.90009317
03,21,,01,11,02,1,01,01,00,ZU52410001,06.01,01-28-2015,00:55:00,12070,Y,N,WASHINGTON,UNK,01,00,1003,CO,,0.04,W,VALLEY MALL RD,0,M,W,847,CO,,UNDERPASS WAY,39.62639333,-77.77205333
01,21,,01,01,04,1,00,04,04,ZU52880001,08.04,01-29-2015,16:12:00,,N,N,WASHINGTON,UNK,09,01,11,US,,1.33,N,POTOMAC ST,400,F,N,138,MU,,MILESTONE TERR,39.60452266,-77.8072679
01,21,,01,07,00,2,01,04,00,ZU52900006,07.01,01-14-2015,13:14:00,,N,N,WASHINGTON,UNK,01,00,40,US,,38.51,E,DUAL HWY,100,F,E,710,MU,,EDGEWOOD DR,39.61663567,-77.69239962
01,21,,00,11,04,1,01,01,23.03,ZU5368000N,12.04,01-03-2015,09:03:00,,N,N,WASHINGTON,UNK,01,09,588,CO,,3.01,N,PORTERSTOWN RD,100,F,N,34,MD,,SHEPHERDSTOWN PIKE,39.46654712,-77.72109389
04,21,,00,17,01,1,01,01,00,ZU5368000P,07.01,01-29-2015,22:36:00,21050,N,N,WASHINGTON,UNK,04,00,144,MD,WA,1.01,E,WASHINGTON ST,100,F,E,1177,CO,WA,INSURANCE WAY,39.64918689,-77.75884867
04,21,,00,17,02,,01,01,11,ZU5368000Q,07.01,02-10-2015,21:35:00,,N,N,WASHINGTON,UNK,08,09,535,CO,,0,N,BARNES RD,0,M,N,68,MD,,LAPPANS RD,39.53711843,-77.69656705
01,21,,01,03,02,1,01,01,00,ZU5368000R,06.01,02-13-2015,15:56:00,22060,N,N,WASHINGTON,UNK,01,00,11,US,,12.47,N,MIDDLEBURG PIKE,55,F,N,,UU,,SPUR FR INDUSTRY DR,39.71606728,-77.72346497
01,21,,00,01,02,1,01,01,00,ZU5368000S,06.01,02-19-2015,08:30:00,09080,N,N,WASHINGTON,UNK,02,00,1305,CO,,0.174,E,WAVY HILL DR,200,F,E,1303,CO,,DILLER DR,39.69979423,-77.71734428
04,21,,02,03,02,1,01,01,00,ZU5368000T,07.01,02-25-2015,18:45:00,21030,N,N,WASHINGTON,UNK,01,00,11,US,,3.84,N,VIRGINIA AVE,0,F,N,471,CO,,NURSERY RD,39.61808728,-77.76582832
04,21,,00,03,02,1,01,01,00,ZU5368000V,06.01,03-11-2015,22:55:00,07070,N,N,WASHINGTON,UNK,01,00,1024,CO,,0.55,N,EASTERN BLVD,0,M,N,378,CO,,SECURITY RD,39.64593308,-77.69214749
01,21,,05.01,02,02,2,01,01,00,ZU56160004,06.01,02-06-2015,08:28:00,,N,N,WASHINGTON,UNK,01,00,68,MD,,0.09,E,CLEARSPRING RD,50,F,E,40,MU,,MULBERRY ST,39.6554461,-77.92932303
04,21,,01,17,04,1,01,01,11,ZU56160005,10.04,02-14-2015,22:23:00,,N,N,WASHINGTON,UNK,09,00,47,CO,,0,W,MOORESVILLE RD,1,M,W,48,CO,,INDIAN SPRINGS RD,39.69167653,-78.03277685
01,21,,01,17,03,,01,01,10,ZU56160006,08.04,02-21-2015,12:24:00,,N,N,WASHINGTON,UNK,09,09,754,CO,,2.95,N,HANGING ROCK RD,500,F,N,,UU,,SPUR FR BLAIRS VALLEY RD,39.6931235,-77.94769248
01,21,,01,17,03,1,01,01,14.05,ZU56160007,08.04,02-21-2015,14:06:00,,N,N,WASHINGTON,UNK,09,09,65,CO,,2.14,S,BLAIRS VALLEY RD,500,F,S,72,CO,,POLECAT HOLLOW RD,39.6919202,-77.94024147
01,21,,01,11,02,1,01,01,00,ZU57480004,00,02-21-2015,16:11:00,,N,N,WASHINGTON,UNK,01,00,11,US,,1.46,N,VIRGINIA AVE,23,F,N,,UU,,OUT CORP LMTS WILLIAMSPORT,39.60408455,-77.8083086
01,21,,02,03,02,2,01,04,00,ZU61740007,06.01,01-23-2015,09:50:00,,Y,N,WASHINGTON,UNK,01,01,839,CO,,0.09,S,MASSEY BLVD,0,F,S,848,CO,,RAILWAY LA,39.62902752,-77.7648139
01,21,,01,17,01,1,01,01,18.88,ZU61740008,08.04,01-24-2015,08:22:00,,N,N,WASHINGTON,UNK,09,00,11,US,,2,N,VIRGINIA AVE,400,F,N,681,CO,,BROOKMEADE DR,39.60718242,-77.79850877
01,21,,01,03,02,1,01,01,00,ZU61770005,06.01,01-01-2015,13:06:00,09080,N,N,WASHINGTON,UNK,02,02,927,CO,,0,W,GRANADA CT,50,F,W,866,CO,,TROPICANA DR,39.69465403,-77.68918365
01,21,,03,03,02,1,01,01,00,ZU61770007,06.01,02-04-2015,15:49:00,,N,N,WASHINGTON,UNK,01,00,68,MD,,7.86,E,CONOCOCHEAGUE ST,0,F,E,,UU,,ENT TO BUSINESS,39.59252333,-77.82068667
01,21,,01,17,06.03,1,01,01,06,ZU62480001,03,02-02-2015,08:11:00,01030,N,N,WASHINGTON,UNK,16,09,616,CO,,2.02,S,KAETZEL RD,1,M,S,617,CO,,BROWNSVILLE RD,39.39385667,-77.67781167
01,21,,01,17,02,1,01,01,10,ZU62480002,07.01,03-03-2015,10:46:00,05010,N,N,WASHINGTON,UNK,16,09,1390,CO,,0,N,COATBRIDGE LA,300,F,N,1382,CO,,ROCKLAND DR,39.57564333,-77.73074667
01,21,,02,03,01,2,01,01,00,ZU62480004,06.01,03-06-2015,13:40:00,21030,Y,N,WASHINGTON,UNK,01,00,11,US,,4.42,N,VIRGINIA AVE,0,F,N,666,CO,,HALFWAY BLVD,39.62143938,-77.755685
01,21,,01,03,01,1,01,01,00,ZU62970001,06.01,01-09-2015,08:33:00,,N,N,WASHINGTON,UNK,01,01,1024,CO,,0.55,N,EASTERN BLVD,150,F,N,378,CO,,SECURITY RD,39.65120258,-77.6908231
04,21,,01,17,02,1,01,01,06,ZU62970002,06.01,01-10-2015,02:30:00,,N,N,WASHINGTON,UNK,09,11,58,MD,,2.43,E,CEARFOSS PIKE,0,M,E,121,CO,,POINT SALEM RD,39.67110223,-77.7481435
03,21,,02,03,01,2,01,01,00,ZU63170001,07.01,01-03-2015,18:15:00,05070,Y,N,WASHINGTON,UNK,01,00,11,US,,0.75,N,POTOMAC ST,0,F,N,20,MU,,S ARTIZAN ST,39.60051758,-77.81885505
01,21,,01,03,02,,01,01,00,ZU63170002,06.01,02-09-2015,14:19:00,07070,N,N,WASHINGTON,UNK,01,00,310,CO,,4.93,W,MT AETNA RD,50,F,W,783,CO,,ROBINWOOD DR,39.61932372,-77.68550634
01,21,,01,17,06.03,1,01,01,88,ZU64040005,10.04,01-21-2015,14:13:00,,N,N,WASHINGTON,UNK,09,00,1291,CO,,0.64,N,N COLONIAL DR,200,F,N,745,CO,,BIRCH KNOLL,39.62578825,-77.69464731
03,21,,01,17,02,,01,01,10,ZU64060003,06.01,03-07-2015,22:37:00,25050,N,N,WASHINGTON,UNK,09,00,68,MD,,0.09,E,CLEARSPRING RD,20,F,E,40,MU,,MULBERRY ST,39.65554332,-77.92802632
01,21,,01,17,02,1,01,01,11,ZU64060004,06.01,03-28-2015,09:29:00,26010,N,N,WASHINGTON,UNK,09,00,53,CO,,0.32,N,LICKING CREEK RD,1,M,N,,UU,,ROAD END,39.66725305,-78.03967595
01,21,,01,03,02,1,01,01,00,ZU64820005,06.01,02-01-2015,11:38:00,06050,N,N,WASHINGTON,UNK,01,00,70,MU,,0,E,CHESTNUT ST,100,F,E,40,US,,N WESTSIDE AVE,39.610877,-77.70957712
01,21,,01,03,02,1,01,01,00,ZU64820006,06.01,02-16-2015,12:11:00,07070,N,Y,WASHINGTON,UNK,01,00,783,CO,,2.1,S,ROBINWOOD DR,100,F,S,1172,CO,,MEDICAL CAMPUS RD,39.62182863,-77.67958138
06.02,21,,01,05,01,1,01,01,00,ZU65160001,03,02-09-2015,15:46:00,,N,N,WASHINGTON,UNK,01,01,667,CO,,1.94,S,GOVERNOR LANE BLVD,0,M,S,68,MD,,LAPPANS RD,39.5904032,-77.80790353
01,21,,03,05,01,1,01,01,00,ZU65160002,06.01,02-17-2015,12:07:00,,N,N,WASHINGTON,UNK,01,01,68,MD,,7.99,E,CONOCOCHEAGUE ST,30,F,E,110,MU,,LOCKWOOD RD,39.59177498,-77.82017833
03,21,,01,00,01,1,01,01,00,ZU65160003,12.04,03-01-2015,18:19:00,,N,N,WASHINGTON,UNK,16,00,63,MD,,8.08,N,N ARTIZAN ST,40,F,N,8040,MU,,ALLEY 4,39.60197198,-77.81850682
01,21,,01,17,03,1,01,01,04,ZU65160004,10.04,03-05-2015,11:23:00,,N,N,WASHINGTON,UNK,09,00,11,US,,0.35,N,POTOMAC ST,75,F,N,60,MU,,COMMERCE ST,39.6003443,-77.82573595
01,21,,01,17,04,1,00,00,23.03,ZU68200004,03,01-03-2015,11:35:00,,N,N,WASHINGTON,UNK,09,00,12,CO,,2.54,E,RESLEY RD,1,M,E,14,CO,,SANDY MILE RD,39.71371852,-78.23431392
01,21,,01,03,01,1,01,01,00,ZU68200005,06.01,03-06-2015,11:55:00,,N,N,WASHINGTON,UNK,01,01,144,MD,WB,4.47,E,MAIN ST,300,F,E,,UU,WB,POTOMAC VIEW,39.69793112,-78.173681
01,21,,05.01,17,02,1,01,02,23.03,ZU69310003,06.01,01-01-2015,09:31:00,,N,N,WASHINGTON,UNK,16,11,40,US,,39.52,E,DUAL HWY,0,F,E,70,RP,,RAMP 2 FR IS 70 WB TO US 40 NB,39.60271751,-77.68389836
01,21,,02,01,01,1,00,00,00,ZU69310004,06.01,01-07-2015,15:10:00,21030,Y,N,WASHINGTON,UNK,01,00,443,CO,,0.11,S,LINCOLN AVE,0,F,S,11,US,,VIRGINIA AVE,39.61896628,-77.7634728
01,21,,03,03,02,1,01,03,00,ZU69310007,07.01,03-30-2015,10:56:00,,Y,N,WASHINGTON,UNK,01,00,40,US,,37.89,E,DUAL HWY,0,F,E,310,CO,,MT AETNA RD,39.62389667,-77.69688
01,21,,01,15,03,1,01,01,00,ZU69330009,08.04,01-06-2015,12:17:00,,N,N,WASHINGTON,UNK,01,00,223,CO,,0.56,S,DONNYBROOK DR,150,F,S,651,CO,,MEADOW BROOK RD,39.68848904,-77.68833876
03,21,,01,09,02,3,01,04,00,ZU6933000B,06.01,02-27-2015,18:50:00,21040,Y,N,WASHINGTON,UNK,01,00,666,CO,,1.427,E,HALFWAY BLVD,100,F,E,,UU,,END BRIDGE,39.62792023,-77.77502775
03,21,,01,17,02,2,00,01,10,ZU69380003,06.01,02-12-2015,01:53:00,11010,N,N,WASHINGTON,UNK,09,09,1810,MU,,0.1,N,NORTHERN AVE,150,F,N,960,MU,,HAMILTON BLVD,39.66200652,-77.70290852
04,21,,01,17,04,1,01,01,10,ZU69380004,05,02-14-2015,20:20:00,04030,N,N,WASHINGTON,UNK,09,00,518,CO,,0.77,S,DAM NO 4 RD,2,M,S,514,CO,,DELLINGER RD,39.53661333,-77.81035333
01,21,,01,03,02,1,01,01,00,ZU69380005,07.01,02-16-2015,13:05:00,,N,N,WASHINGTON,UNK,01,00,950,CO,,1.19,N,WESTERN MARYLAND PKWY,0,F,N,144,MD,,WASHINGTON ST,39.64936553,-77.75035143
04,21,,01,17,03,,01,01,11,ZU69380006,07.01,03-07-2015,04:05:00,,N,N,WASHINGTON,UNK,09,00,612,CO,,0.41,E,LOCUST GROVE RD,200,F,E,809,CO,,RASPBERRY RD,39.44698083,-77.65540123
01,21,,02,11,01,1,01,01,00,ZU70180002,08.04,03-20-2015,07:22:00,,N,N,WASHINGTON,UNK,01,00,783,CO,,1.918,S,ROBINWOOD DR,0,F,S,1326,CO,,JOHN F. KENNEDY DR,39.62198274,-77.67636001
04,21,,00,17,06.03,1,05,01,10,ZU70960002,05,02-02-2015,18:51:00,,N,N,WASHINGTON,UNK,16,09,251,CO,,0.98,E,CAVE HILL RD,500,F,E,250,CO,,ITNYRE RD,39.65062426,-77.60098457
01,21,,00,17,02,1,01,01,10,ZU70960003,06.01,02-08-2015,10:26:00,,N,N,WASHINGTON,UNK,10,10,1203,CO,,0,N,CLIFTON AVE,200,F,N,210,MU,,E SUNSET AVE,39.59727285,-77.80926883
01,21,,06.01,17,01,1,01,02,16.05,ZU70960004,06.01,02-17-2015,15:55:00,,N,N,WASHINGTON,UNK,09,09,844,MD,,0.22,E,CAVETOWN CHURCH RD,0,M,E,322,CO,,WOLFSVILLE RD,39.64602292,-77.56900728
04,21,,01,17,01,1,00,01,10,ZU70960005,09.04,03-01-2015,20:06:00,,N,N,WASHINGTON,UNK,16,09,68,MD,,5.25,E,CLEARSPRING RD,0,M,E,132,CO,,SWORD RD,39.61491355,-77.83181895
01,21,,02,11,02,1,01,04,00,ZU70960006,06.01,03-19-2015,17:19:00,,Y,N,WASHINGTON,UNK,01,01,58,MD,,2.775,E,CEARFOSS PIKE,0,F,E,2351,MU,,TERPS BLVD,39.66821931,-77.74462894
03,21,,02,02,02,,01,04,00,ZU70960007,06.01,03-17-2015,20:00:00,07040,Y,N,WASHINGTON,UNK,01,01,40,US,,37.81,E,DUAL HWY,0,F,E,937,CO,,MT AETNA RD W,39.62542671,-77.69808188
04,21,,01,17,02,1,01,01,05,ZU71030003,06.01,01-01-2015,02:55:00,,N,N,WASHINGTON,UNK,16,09,543,CO,,0,N,MONROE RD,0,M,N,34,MD,,SHEPHERDSTOWN PIKE,39.50551834,-77.67036796
04,21,,01,17,04,1,88,01,10,ZU71030004,10.04,01-30-2015,23:02:00,09060,N,N,WASHINGTON,UNK,16,09,226,CO,,0.96,N,MILLERS CHURCH RD,0,M,N,224,CO,,LEHMANS MILL RD,39.695575,-77.65217167
03,21,,01,03,02,1,01,01,00,ZU71030005,06.01,01-31-2015,01:55:00,01060,N,N,WASHINGTON,UNK,02,02,10,MU,,0.18,E,W ANTIETAM ST,100,F,E,51,MU,,S HALL ST,39.45640639,-77.75030449
03,21,,03,17,02,1,01,01,02,ZU71030006,06.01,03-12-2015,05:00:00,21030,Y,N,WASHINGTON,UNK,16,09,11,US,,2.105,N,VIRGINIA AVE,50,F,N,667,CO,,GOVERNOR LANE BLVD,39.60849819,-77.79536426
01,21,,02,03,00,1,01,01,00,ZU71040005,06.01,02-06-2015,15:24:00,10010,N,N,WASHINGTON,UNK,01,00,272,CO,,0,N,ROYER RD,0,F,N,491,MD,,MCAFEE HILL RD,39.70474346,-77.48633623
01,21,,01,01,02,1,02,01,00,ZU71040006,06.01,03-16-2015,13:47:00,06030,N,N,WASHINGTON,UNK,01,00,788,CO,,1.6,W,GARIS SHOP RD,400,F,W,1195,CO,,ARTILLERY DR,39.57337699,-77.70962477
01,21,,00,17,06.03,1,00,01,11,ZU71750008,03,01-12-2015,10:07:00,,N,N,WASHINGTON,UNK,11,09,310,CO,,2.79,W,MT AETNA RD,300,F,W,315,CO,,WHITEHALL RD,39.6095979,-77.64484406
01,21,,02,11,02,2,01,01,04,ZU71750009,06.01,01-15-2015,11:15:00,,Y,N,WASHINGTON,UNK,01,09,11,US,,10.07,N,MIDDLEBURG PIKE,0,F,N,1135,CO,,NORTH POINTE DR,39.68384067,-77.72059232
01,21,,00,01,02,1,01,01,00,ZU7175000B,06.01,03-07-2015,17:43:00,,N,N,WASHINGTON,UNK,01,01,11,US,,0,N,POTOMAC ST,50,F,N,,UU,,BEGIN BRIDGE,39.59975291,-77.82673001
01,21,,01,11,02,,00,01,00,ZU7175000C,07.01,03-13-2015,14:11:00,,N,N,WASHINGTON,UNK,01,01,11,US,,9.17,N,MIDDLEBURG PIKE,0,F,N,,UU,,ENT TO BUSINESS,39.67091516,-77.71945104
01,21,,01,03,04,1,00,03,00,ZU72310001,09.04,02-02-2015,08:50:00,21030,N,N,WASHINGTON,UNK,01,00,11,US,,4.06,N,VIRGINIA AVE,30,F,N,859,CO,,CEMETERY LA,39.6196233,-77.76126802
01,21,,02,11,03,1,05,01,00,ZU72310002,10.04,02-17-2015,07:51:00,07070,Y,N,WASHINGTON,UNK,01,01,783,CO,,0.63,S,ROBINWOOD DR,0,F,S,659,CO,,BLUEBIRD AVE,39.63470155,-77.65964046
01,21,,01,88,04,1,01,03,88,ZU72310003,06.01,02-27-2015,17:26:00,09020,N,N,WASHINGTON,UNK,03,00,251,CO,,1.52,E,CAVE HILL RD,6,F,E,25,MU,,GEISER WAY,39.64971559,-77.58778811
01,21,,03,02,02,2,01,03,00,ZU72310004,06.01,03-30-2015,16:10:00,21040,Y,N,WASHINGTON,UNK,01,01,666,CO,,2.667,E,HALFWAY BLVD,0,F,E,11,US,,VIRGINIA AVE,39.62142491,-77.75576815
05.02,21,,01,17,04,1,01,03,07,ZU72810007,03,01-03-2015,07:39:00,07040,N,N,WASHINGTON,UNK,09,09,1024,CO,,1.25,N,EASTERN BLVD,50,F,N,963,CO,,CHARTRIDGE DR,39.65908267,-77.69168615
01,21,,02,17,04,1,01,03,05,ZU72810008,03,01-03-2015,10:18:00,24030,N,N,WASHINGTON,UNK,09,00,494,MD,,3.56,E,FAIRVIEW RD,0,F,E,113,CO,,WISHARD RD,39.70832569,-77.83399343
05.02,21,,01,17,02,1,01,03,05,ZU72810009,06.01,01-18-2015,07:34:00,05070,N,N,WASHINGTON,UNK,09,00,942,CO,,0,N,S ARTIZAN ST,200,F,N,,UU,,ROAD END,39.58920375,-77.8169775
04,21,,01,17,02,1,01,01,06,ZU7281000B,06.01,01-28-2015,21:50:00,,N,N,WASHINGTON,UNK,09,11,586,CO,,0,S,CHURCHEY RD,1,M,S,588,CO,,PORTERSTOWN RD,39.45024503,-77.71239281
01,21,,01,12,02,1,01,04,04,ZU7281000D,06.01,03-12-2015,16:38:00,21040,N,N,WASHINGTON,UNK,01,09,666,CO,,1.857,E,HALFWAY BLVD,50,F,E,,UU,,SPUR FR MASSEY BLVD,39.62681293,-77.76599407
01,21,,01,17,02,,01,01,08,ZU7281000F,06.01,03-18-2015,08:51:00,09020,N,N,WASHINGTON,UNK,09,09,773,CO,,2.04,S,OLD FORGE RD,700,F,S,976,CO,,BEARD SPUR,39.65645605,-77.62390137
01,21,,02,03,02,1,01,01,00,ZU7281000G,00,03-18-2015,11:00:00,07070,N,N,WASHINGTON,UNK,01,00,310,CO,,5.39,W,MT AETNA RD,0,F,W,1335,MU,,LANGLEY DR,39.62140838,-77.69213676
03,21,,02,11,02,2,01,04,00,ZU7281000H,06.01,03-24-2015,20:47:00,22040,Y,N,WASHINGTON,UNK,01,00,146,CO,,0.94,E,MAUGANS AVE,0,F,E,1300,CO,,CRAYTON BLVD,39.68871195,-77.73099661
01,21,,02,11,02,1,01,01,00,ZU76010001,06.01,01-02-2015,16:35:00,,Y,N,WASHINGTON,UNK,01,00,62,MD,,1.69,N,LITTLE ANTIETAM RD,0,F,N,773,CO,,OLD FORGE RD,39.65982162,-77.63168157
01,21,,01,17,02,1,01,01,11,ZU76010002,06.01,01-17-2015,16:53:00,,N,N,WASHINGTON,UNK,09,11,341,CO,,1.86,W,LANDIS RD,200,F,W,883,CO,,QUEEN ANNES CT,39.60671729,-77.68006682
01,21,,01,02,01,1,01,03,00,ZU76010003,03,01-26-2015,15:23:00,,N,N,WASHINGTON,UNK,01,00,11,US,,4.25,N,VIRGINIA AVE,100,F,N,431,CO,,MARBERN RD,39.62028445,-77.75927782
01,21,,03,03,02,1,01,04,00,ZU76010004,06.01,02-02-2015,15:55:00,,Y,Y,WASHINGTON,UNK,01,00,783,CO,,2.1,S,ROBINWOOD DR,50,F,S,1172,CO,,MEDICAL CAMPUS RD,39.62069147,-77.67947406
01,21,,02,11,02,1,01,03,00,ZU76010005,06.01,02-06-2015,12:54:00,,Y,N,WASHINGTON,UNK,01,00,65,MD,,0,N,N CHURCH ST,0,F,N,34,MD,,E MAIN ST,39.45897437,-77.74587033
03,21,,03,09,04,1,01,04,00,ZU76010006,12.04,02-14-2015,21:15:00,,Y,N,WASHINGTON,UNK,01,00,666,CO,,2.357,E,HALFWAY BLVD,10,F,E,434,CO,,YORK RD,39.62510503,-77.75907048
04,21,,01,17,04,1,01,01,05,ZU76010007,08.04,02-14-2015,19:12:00,03020,Y,N,WASHINGTON,UNK,09,00,565,CO,,2.54,S,KEEDYSVILLE RD,0,F,S,570,CO,,MANSFIELD RD,39.48797923,-77.71425962
07.88,21,,00,17,04,1,01,01,88,ZU76010008,08.04,02-18-2015,22:33:00,,N,N,WASHINGTON,UNK,09,09,34,MD,,2.55,E,SHEPHERDSTOWN PIKE,100,F,E,,UU,,RANCH LA,39.45387952,-77.76450867
01,21,,03,03,01,1,01,03,00,ZU76010009,06.01,02-25-2015,14:47:00,,Y,N,WASHINGTON,UNK,01,00,68,MD,,7.4,E,CONOCOCHEAGUE ST,50,F,E,191,MU,,W SALISBURY ST,39.59921557,-77.82108665
01,21,,01,17,06.03,1,01,03,11,ZU7601000B,12.04,03-01-2015,16:35:00,,N,N,WASHINGTON,UNK,09,00,564,CO,,1.86,N,REICHARD RD,1,M,N,68,MD,,LAPPANS RD,39.56016205,-77.75203875
01,21,,01,17,04,1,01,01,18.88,ZU7601000D,06.01,03-12-2015,07:45:00,,N,N,WASHINGTON,UNK,09,11,582,CO,,1.92,S,TREGO MOUNTAIN RD,200,F,S,599,CO,,CHESTNUT GROVE RD,39.41018078,-77.69558072
03,21,,02,02,01,1,01,00,00,ZU76550002,03,03-13-2015,23:39:00,6830,Y,N,WASHINGTON,UNK,01,00,146,CO,,1.52,E,MAUGANS AVE,0,F,E,11,US,,MIDDLEBURG PIKE,39.68623507,-77.72085518
04,21,,01,88,02,1,01,01,10,ZU77080004,06.01,01-27-2015,23:15:00,,N,N,WASHINGTON,UNK,09,99,562,CO,,1.63,W,COLLEGE RD,0,M,W,,UU,,R/R #NW 469 320 Y,39.57681718,-77.76050091
04,21,,01,17,02,1,01,01,10,ZU77080005,06.01,02-28-2015,03:07:00,,N,N,WASHINGTON,UNK,16,09,314,CO,,7.61,S,CRYSTAL FALLS DR,171,F,S,377,OP,,OLD TROLLEY LA,39.5580512,-77.61856914
03,21,,02,17,04,1,01,01,04,ZU77080007,06.01,03-12-2015,02:57:00,,N,N,WASHINGTON,UNK,15,09,167,OP,,0.66,E,CAMPUS AVE,0,F,E,66,MD,,MAPLEVILLE RD,39.51488424,-77.65080392
03,21,,02,11,02,1,01,01,00,ZU77080008,06.01,03-19-2015,23:40:00,,Y,N,WASHINGTON,UNK,01,99,40,US,AL,2.48,E,FREDERICK RD,0,F,E,40,MU,AL,E BALTIMORE ST,39.60902757,-77.70501137
03,21,,03,17,01,1,01,04,04,ZU77290004,02,01-04-2015,00:22:00,,Y,N,WASHINGTON,UNK,09,00,316,CO,,0,S,EDGEWOOD DR,50,F,S,310,CO,,MT AETNA RD,39.61902517,-77.68460512
04,21,,03,17,02,1,01,01,05,ZU77290005,00,02-12-2015,02:36:00,,N,N,WASHINGTON,UNK,16,09,62,MD,,1.47,N,LITTLE ANTIETAM RD,30,F,N,976,CO,,BEARD SPUR,39.6569186,-77.63192654
